State,Creditor Name,Bureau 
TX,JPMCB CARD,Experian
TX,TRUISTAUTO,TransUnion
TX,STANLEY FORD,TransUnion
TX,FIFTH THIRD,TransUnion
TX,TD AUTO FIN,TransUnion
TX,700 CREDIT/STANLEY FOR,Experian
TX,BANK OF THE WEST,Experian
TX,BK OF AMER,Experian
TX,M&T BANK,Experian
TX,TRUIST DEALER SERVIC,Equifax
TX,FUN TOWN RV,TransUnion
TX,700 CREDIT/FUN TOWN RV,Experian
TX,FUN TOWN RV DENTON,Equifax
TX,TEXAS HERITAGE NATL BA,Experian
TX,BRCLYSBANKDE,TransUnion
TX,FACTUAL DATA,TransUnion
TX,EVOLVE BANK TRUST/DESE,Experian
TX,TRUIST DEALER SERVIC,Equifax
TX,CREDCO-AUTO,TransUnion
TX,HUNTINGTON R,TransUnion
TX,US BANK,TransUnion
TX,BK OF AMER,Experian
TX,CREDCO AUTO,Experian
TX,CREDCO,Equifax
TX,US BANK,TransUnion
TX,ALLIANT CU,TransUnion
TX,MOTOR HOME S,TransUnion
TX,HUNTINGTON R,TransUnion
TX,700 CREDIT/MOTOR HOME,Experian
TX,"RV RETAILER TEXAS, L",Equifax
TX,TRUIST DEALER SERVIC,Equifax
TX,NAVY FCU,TransUnion
TX,US BANK,TransUnion
TX,EXPERIAN BUSINESS CRED,Experian
TX,SYNCB/LOWESC,TransUnion
TX,AMEX,Experian
TX,BRCLYSBANKDE,TransUnion
TX,JPMCB CARD,Experian
TX,JPMCB CARD,TransUnion
TX,Titor Name,Credit Bureau
TX,3 FARM CREDIT SVCS,Experian
TX,NASA FEDERAL CREDIT UN,Experian
TX,SHELL FCU,Equifax
TX,ADVANTAGE,Equifax
TX,ADVANTAGE/MIDWEST EQUI,Experian
TX,ADV CREDIT,TransUnion
TX,JPMCB CARD,Experian
TX,US BANK,TransUnion
TX,JPMCB CARD,Experian
TX,INE NA,Experian
TX,TAL ONE BANK USA,Equifax
TX,CAPITAL ONE,TransUnion
TX,SYNCB/VENMO,TransUnion
TX,CAP ONE NA,Experian
TX,JPMCB CARD,Experian
TX,CAPITAL ONE BANK USA,Equifax
TX,CAPITAL ONE,TransUnion
TX,JPMCB CARD,Experian
TX,JPMCB CARD,Experian
TX,JPMCB CARD,TransUnion
TX,BANKBLUEVALY,TransUnion
TX,"ADVANTAGE CREDIT,INC",Equifax
TX,CORELOGIC CREDCO LLC,Equifax
TX,"CIC MORTGAGE CREDIT,",Equifax
TX,CIC/NETWORK FUNDING LP,Experian
TX,NETWORK FUND,TransUnion
TX,NETWORK FUND,TransUnion
TX,COMENITYCAPITAL/SEPH,Equifax
TX,CBNA,Equifax
TX,CAPITAL ONE BANK USA,Equifax
TX,CAPITALONE,Experian
TX,CAPITAL ONE,TransUnion
TX,CAPITAL ONE BANK USA,Equifax
TX,CAP ONE NA,Experian
TX,CAPITAL ONE,TransUnion
TX,TRUIST BANK,Equifax
TX,FROST BANK LENDING,Equifax
TX,AMERIFIRST,TransUnion
TX,"ADVANTAGE CREDIT,INC",Equifax
TX,NAVY FCU,TransUnion
TX,NAVY FCU,TransUnion
TX,EQUIFAX MORTGAGE SER,Equifax
TX,CAPITAL ONE,TransUnion
TX,PNC BANK,Experian
TX,COMMUNITYBANK OF TX,Equifax
TX,SUPERIOR WAT,TransUnion
TX,AQUA FINANCE,TransUnion
TX,CBNA/THD,TransUnion
TX,Creditor Name,Credit Bureau
TX,SARMA,TransUnion
TX,SARMA-MORTGAGE DEPT.,Equifax
TX,SARMA,TransUnion
TX,SARMA,TransUnion
TX,P-NOVO FINAN,TransUnion
TX,< USLLC,TransUnion
TX,SARMA,TransUnion
TX,SARMA,TransUnion
TX,CBNA,Equifax
TX,XACTUS LLC,TransUnion
TX,LC BANK,TransUnion
TX,PROSPERWEBBK,TransUnion
TX,CREDIT PLUS,TransUnion
TX,SHARESTATES,TransUnion
TX,XACTUS LLC,TransUnion
TX,XACTUS LLC,TransUnion
TX,XACTUS LLC,TransUnion
TX,CAPITAL ONE BANK USA,Equifax
TX,CAPITAL ONE,TransUnion
TX,CAP ONE NA,Experian
TX,JPMCB CARD,Experian
TX,FINANCIAL,Equifax
TX,1H POINT,TransUnion
TX,ALLY FINANCIAL,Experian
TX,TEACHER'S FC,TransUnion
TX,CITIBANK NA,Equifax
TX,JPMCB BB,TransUnion
TX,SARMA,TransUnion
TX,SOFI BANK NA,Experian
TX,WEBBANK/PYPL,TransUnion
TX,WEBBANK/PYPL,TransUnion
TX,WEBBANK/PYPL,TransUnion
TX,WEBBANK/PYPL,TransUnion
TX,JPMCB CARD,Experian
TX,UPSTART/CUSTOMERSBAN,Equifax
TX,CUSTOMERSBNK,TransUnion
TX,CAP ONE NA,Experian
TX,CAPITAL ONE BANK USA,Equifax
TX,CAPITAL ONE,TransUnion
TX,DISCOVER FINANCIAL SER,Experian
TX,JPMCB CARD,Experian
TX,AMERICAN EXPRESS,Experian
TX,AMERICAN EXP,TransUnion
TX,BK OF AMER,Experian
TX,BK OF AMER,TransUnion
TX,ADV CREDIT/PRIMARY RES,Experian
TX,ADVANTAGE CREDIT,Equifax
TX,PRIMARY RESI,TransUnion
TX,SYNCB,TransUnion
TX,COUNTYBK/BHG,TransUnion
TX,FD/MR COOPER,Experian
TX,FACTUAL DATA,Equifax
TX,MR COOPER,TransUnion
TX,XACTUS-CP,Experian
TX,"XACTUS, LLC",Equifax
TX,CREDIT PLUS,TransUnion
TX,RESIDENT VERIFY,Experian
TX,RESIDENT VERIFY,Experian
TX,CREDCO,Experian
TX,CREDCO,Equifax
TX,CREDCO,TransUnion
TX,BK OF AMER,Experian
TX,CIC CREDIT,Experian
TX,CIC CREDIT,Equifax
TX,CIC CREDIT,TransUnion
TX,XACTUS-CISS LLC,Experian
TX,XACTUS,Equifax
TX,CIS INC,TransUnion
TX,CAP ONE NA,Experian
TX,CAPITAL ONE,TransUnion
TX,CAPITAL ONE/STAPLES,Experian
TX,DISCOVER FINANCIAL SER,Experian
TX,JPMCB CARD,Experian
TX,PENTAGON,Equifax
TX,CITI CARDS CBNA,Experian
TX,CITI CARDS CBNA,Experian
TX,DISCOVER FINANCIAL SER,Experian
TX,LC BANK,TransUnion
TX,GOODLEAP LLC,TransUnion
TX,CREDCO,Equifax
TX,CORELOGIC CREDIT SOLUT,Experian
TX,CREDCO,TransUnion
TX,GOODLEAP LLC,Experian
TX,JPMCB CARD,Experian
TX,WELLS FARGO DEALER S,Equifax
TX,SM FINANCIAL,Equifax
TX,ANDER CONSUMER USA,Experian
TX,ALLY FINANCIAL,Equifax
TX,GM FINANCIAL,Equifax
TX,GARLYN SHELTON BUICK,Equifax
TX,ALLY FINANCI,TransUnion
TX,GARLYN SHELT,TransUnion
TX,ALLY FINANCIAL,Experian
TX,700/GARLYN SHELTON BUI,Experian
TX,A+ FEDERAL CREDIT UNIO,Experian
TX,SYNCB/CC,TransUnion
UTAH,,
UT ,SYNCB,TransUnion
UT ,MOUNTAIN AMERICA CU,Experian
UT ,DISCOVER FINANCIAL SER,Experian
UT ,AMEX,Experian
UT ,AMEX,Experian
UT ,US BANK DS NORTHEAST,Experian
UT ,TESLA FINANC,TransUnion
UT ,TD AUTO FIN,TransUnion
UT ,TD AUTO FIN,TransUnion
UT ,US BANK,TransUnion
UT ,USAA SAVINGS BANK,Experian
UT ,GS BANK,TransUnion
UT ,WASATCH PEAKS CU,Experian
UT ,AMERICA FIRST CREDIT U,Experian
UT ,,Experian
UT ,JPMCB CARD,Experian
UT ,WF CRD SVC,Experian
UT ,WASATCH PEAKS CU,Experian
UT ,WFB BD CRE,Experian
UT ,FACTUAL DATA,Experian
UT ,KOHLS/CAPONE,Experian
UT ,WASATCH PEAKS CU,Experian
UT ,XACTUS - UCS,Experian
UT ,UNITEDFCU,TransUnion
UT ,FIRST COLONY,TransUnion
UT ,FD/FIRST COLONY MORTGA,Experian
UT ,"FACTUAL DATA, INC.",Equifax
UT ,TD AUTO FIN,TransUnion
UT ,SANTANDER CONSUMER USA,Experian
UT ,MOUNTAIN AMERICA CU,Experian
UT ,BK OF AMER,Experian
UT ,SYNCB,TransUnion
UT ,NCCINC/HERITAGE CHRYSL,Experian
UT ,PREFERRED CREDIT INC,Experian
UT ,TOYOTA MOTOR,TransUnion
UT ,YOUNG AUTO M,TransUnion
UT ,YOUNG T/H CO,Equifax
UT ,TOYOTA MOTOR CREDIT CO,Experian
UT ,MOUNTAIN AMERICA CU,Experian
UT ,GOLDENWEST CREDIT UNIO,Experian
UT ,700 CREDIT/YOUNG AUTO,Experian
UT ,MOUNTAIN AMERICA CU,Experian
UT ,JPMCB CARD,Experian
UT ,JPMCB CARD,Experian
UT ,MOUNTAIN AMERICA CU,Experian
UT ,ELEVATE CREDIT UNION,Experian
UT ,MOUNTAIN AMERICA CU,Experian
UT ,AMERICA FIRST CREDIT U,Experian
UT ,JPMCB CARD,Experian
UT ,NCCINC/HERITAGE MOTOR,Experian
UT ,MOUNTAIN AMERICA CU,Experian
UT ,JPMCB CARD,Experian
UT ,MOUNTAIN AMERICA CU,Experian
UT ,MOUNTAIN AMERICA CU,Experian
UT ,AMERICA FIRST CREDIT U,Experian
UT ,NCCINC/DOUG SMITH SUBA,Experian
UT ,JPMCB AUTO,Experian
UT ,WFDS,Experian
UT ,JPMCB CARD,Experian
UT ,MOUNTAIN AMERICA CU,Experian
UT ,MOUNTAIN AMERICA CU,Experian
UT ,JPMCB CARD,Experian
UT ,MOUNTAIN AMERICA CU,Experian
UT ,JPMCB CARD,Experian
UT ,JPMCB CARD,Experian
UT ,B CARD,Experian
UT ,<B/VENMO,TransUnion
UT ,NG CHRYSLER,TransUnion
UT ,700 CREDIT/YOUNG CHRYS,Experian
UT ,700 CREDIT/YOUNG POWER,Experian
UT ,XACTUS,Equifax
UT ,XACTUS LLC,TransUnion
UT ,XACTUS - AVANTUS,Experian
UT ,GOLDENWEST CREDIT UNIO,Experian
UT ,CAPITAL ONE BANK USA,Equifax
UT ,CAPITAL ONE,TransUnion
UT ,WF CRD SVC,Experian
UT ,AMEX,Experian
UT ,DONE NA,Experian
UT ,B CARD,Experian
UT ,FNB OMAHA,Experian
UT ,SOLAR MOSAIC LLC,Equifax
UT ,FACTUAL DATA,Equifax
UT ,FACTUAL DATA,TransUnion
UT ,FD/NORTHPOINTE BANK,Experian
UT ,PARTNERS CREDIT & VE,Equifax
UT ,PARTNERS CRE,TransUnion
UT ,PARTNERS CREDIT & VERI,Experian
UT ,"XACTUS, LLC",Equifax
UT ,CREDIT PLUS,TransUnion
UT ,XACTUS-CP,Experian
VIRGINIA,,
VA,CITI CARDS CBNA,Experian
VA,AMERICAN EXP,TransUnion
VA,AMERICAN EXPRESS,Experian
VA,AMEX,Experian
VA,LANGLEY FEDERAL CRED,Equifax
VA,TRUIST BANK,Equifax
VA,CITIZENS BANK,Equifax
VA,INFORMATIVE RESEARCH I,Experian
VA,INFORMATIVE,TransUnion
VA,INFORMATIVE RESEARCH,Equifax
VA,EQUIFAX MORTGAGE SER,Equifax
VA,AMEX,Experian
VA,CARMAX AUTO FINANCE,Equifax
VA,SYNCB/PAYPAL,TransUnion
VA,BMW FIN SVC,TransUnion
VA,BMW FINANCIAL SERVICES,Experian
VA,CAPITAL ONE,TransUnion
VA,CAP ONE NA,Experian
VA,EXPERIAN BUSINESS CRED,Experian
VA,CREDCO,Equifax
VA,CREDCO,TransUnion
VA,CREDCO/ROCKET MORTGAGE,Experian
VA,PARTNERS CREDIT & VE,Equifax
VA,FACTUAL DATA,Equifax
VA,CROSSCOUNTRY,TransUnion
VA,PARTNERS CRE,TransUnion
VA,FD/CROSSCOUNTRY MORTGA,Experian
VA,PARTNERS/BANK OF ENGLA,Experian
VA,PARTNERS/BANK OF ENGLA,Experian
VA,EXPERIAN BUSINESS CRED,Experian
VA,XACTUS,Equifax
VA,2 ABSOLUTE H,TransUnion
VA,XACTUS-UCS/ABSOLUTE HO,Experian
VA,FACTUAL DATA,Equifax
VA,FACTUAL DATA,TransUnion
VA,FACTUAL DATA,Experian
VA,TRUIST BANK,Equifax
VA,CAPITAL ONE BANK USA,Equifax
VA,CAPITAL ONE,TransUnion
VA,CAP ONE NA,Experian
VA,BK OF AMER,TransUnion
VA,TRUIST BANK,Equifax
VA,EXPERIAN BUSINESS CRED,Experian
VA,HOME EQUITY/FIGURE LEN,Experian
VA,WF CRD SVC,TransUnion
VA,USAA FEDERAL SAVINGS B,Experian
VA,TD RETAIL CARD SERVICE,Experian
VA,DISCOVER FINANCIAL SER,Experian
VA,EMS/VETERANS UNITED HO,Experian
VA,AX MORTGAGE SER,Equifax
VA,VL-CRANS UNI,TransUnion
VA,EQUIFAX MORTGAGE SOLUT,Experian
VA,EQUIFAX MORTGAGE SER,Equifax
VA,EQUIFAX MTG,TransUnion
VA,JPMCB CARD,Experian
VA,JPMCB - CARD SERVICE,Equifax
VA,MEDALLION BANK,Experian
VA,TRUIST BANK,Equifax
VA,CAPITAL ONE,TransUnion
VA,APPLE FCU A,TransUnion
VA,NAVY FCU,TransUnion
VA,NAVY FCU,TransUnion
VA,GS BANK,TransUnion
VA,SYNCB./PAYPAL,Equifax
VA,CREDIT ONE BANK NA,Experian
VA,JPMCB - CARD SERVICE,Equifax
VA,JPMCB CARD,Experian
VA,US BANK,TransUnion
VA,ELAN FINANCI,TransUnion
VA,BK OF AMER,TransUnion
VA,CRB/UPGRADE,TransUnion
VA,CREDCO,Equifax
VA,TRUIST DEALER SERVIC,Equifax
VA,ALLY FINANCIAL,Equifax
VA,CREDCO,Experian
VA,ALLY FINANCIAL,Experian
VA,TOYOTA MOTOR CREDIT CO,Experian
VA,CREDCO,TransUnion
VA,FIFTH THIRD,TransUnion
VA,TRUIST DEALER SERVIC,Equifax
VA,LANGLEY LENDING SERV,Equifax
VA,700 CREDIT/KOONS FORD,Experian
VA,BK OF AMER,Experian
VA,TD AUTO FIN,TransUnion
VA,NAVY FCU,TransUnion
VA,NAVY FCU,TransUnion
VA,ADVANTAGE CREDIT,Equifax
VA,ADVANTAGE CREDIT/E MOR,Experian
VA,E MORTGAGE,TransUnion
VA,XACTUS,Equifax
VA,XACTUS-CP/UNION HOME M,Experian
VA,UNION HOME M,TransUnion
VA,EQUIFAX MORTGAGE SER,Equifax
VA,EMS/NETWKCAP,Experian
VA,NETWORK CAPI,TransUnion
VA,EQUIFAX MORTGAGE SER,Equifax
VA,EMS/NETWKCAP,Experian
VA,NETWORK CAPI,TransUnion
VA,EQUIFAX MORTGAGE SER,Equifax
VA,EMS/NETWKCAP,Experian
VA,NETWORK CAPI,TransUnion
VA,ALLIANT CRED,TransUnion
VA,SYNCB/TJX CO,Experian
VA,SYNCB/TJX DC,TransUnion
VA,JPMCB - AUTO FINANCE,Equifax
VA,KOONS TYSONS TOYOTA,Equifax
VA,BK OF AMER,Experian
VA,PNC BANK,Experian
VA,TOYOTA MOTOR CREDIT CO,Experian
VA,700 CREDIT/KOONS TYSON,Experian
VA,BK OF AMER,Experian
VA,TOYOTA MOTOR,TransUnion
VA,TRUISTAUTO,TransUnion
VA,KOONS TYSONS,TransUnion
VA,BK OF AMER,TransUnion
VA,NAVY FCU,TransUnion
VA,NAVY FCU,TransUnion
VA,BK OF AMER,TransUnion
VA,EXPERIAN BUSINESS CRED,Experian
VA,WELLS FARGO DEALER S,Equifax
VA,LANGLEY LENDING SERV,Equifax
VA,BK OF AMER,TransUnion
VA,BK OF AMER,Experian
VA,ALLY FINANCIAL,Experian
VA,FORD MOTOR CREDIT CORP,Experian
VA,WELLS FARGO DEALER S,Equifax
VA,CITIZENS ONE AUTO FI,Equifax
VA,ALLY FINANCIAL,Equifax
VA,JPMCB - AUTO FINANCE,Equifax
VA,LANGLEY LENDING SERV,Equifax
VA,KOONS STERLING FORD,Equifax
VA,TRUISTAUTO,TransUnion
VA,CITIZENS ONE,TransUnion
VA,RENTGROW,Experian
VA,NAVY FCU,TransUnion
WASHINGTON,,
WA ,SYNCB,TransUnion
WA ,STRAIT-VIEW CREDIT U,Equifax
WA ,SOUND SCRNG,TransUnion
WA ,AMEX,Experian
WA ,AMEX,TransUnion
WA ,CREDCO,Equifax
WA ,CREDCO/CORELOGIC,Experian
WA ,CREDCO,TransUnion
WA ,CREDCO,Equifax
WA ,CREDCO,Experian
WA ,CREDCO,TransUnion
WA ,APEX CARDMEMBER SERVIC,Experian
WA ,JPMCB - CARD SERVICE,Equifax
WA ,JPMCB CARD,Experian
WA ,MACYS/CBNA,Experian
WA ,NMAC,Equifax
WA ,COLUMBIA CU,Equifax
WA ,CAPITAL ONE,Equifax
WA ,TACOMA NISSAN,Equifax
WA ,700 CREDIT/TACOMA NISS,Experian
WA ,NISSAN MOTOR ACCEPTANC,Experian
WA ,CAPITAL ONE AUTO FIN,Experian
WA ,COAF,TransUnion
WA ,TACOMA NISSA,TransUnion
WA ,"CITIBANK NA., BEST B",Equifax
WA ,ONEMAIN,Experian
WA ,MICROBILT CORPORATIO,Equifax
WA ,ONEMAIN,TransUnion
WA ,ONEMAIN,Experian
WA ,SOFI BANK NA,Experian
WA ,DISCOVER FINANCIAL SER,Experian
WA ,LIGHTSTREAM,TransUnion
WA ,DISCOVER BANK,Equifax
WISCONSIN,,
WA ,LC BANK,TransUnion
WA ,FB T/MERCURY,TransUnion
WA ,CREDCO,TransUnion
WA ,CREDCO,Experian
WA ,CREDCO,Equifax
WA ,LC BANK,TransUnion
WA ,CFNA,TransUnion
WA ,CREDCO,TransUnion
WA ,CREDCO,Experian
WA ,CREDCO,Equifax
WA ,HEIGHTS FINA,TransUnion
WA ,WORLD ACCEPTANCE - G,Equifax
WA ,HEIGHTS FINA,TransUnion
